,ID,count,date,geometry,image,max,mean,median,min,percentile_25,percentile_75,std,observations
0,1,185,2017-04-01,"POLYGON ((-4.448604583740234 36.67530313283176, -4.425430297851563 36.7116415694398, -4.393844604492188 36.72264982582377, -4.360542297363281 36.71893471565171, -4.361057281494141 36.72884127678673, -4.424571990966797 36.75731552125011, -4.458732604980469 36.71288007703219, -4.463710784912109 36.67819431899474, -4.448604583740234 36.67530313283176))",C:\Users\dante\Documents\Mun\CMSC6950\Final_Proyect\CometTS/VIIRSData/SVDNB_npp_20170401-20170430_75N060W_vcmcfg_v10_c201705011300\/SVDNB_npp_20170401-20170430_75N060W_vcmcfg_v10_c201705011300.avg_rade9h.tif,112.0999984741211,60.182864931467414,62.08000183105469,6.869999885559082,32.36000061035156,82.02999877929688,27.822219806523737,9.0
1,1,185,2019-03-01,"POLYGON ((-4.448604583740234 36.67530313283176, -4.425430297851563 36.7116415694398, -4.393844604492188 36.72264982582377, -4.360542297363281 36.71893471565171, -4.361057281494141 36.72884127678673, -4.424571990966797 36.75731552125011, -4.458732604980469 36.71288007703219, -4.463710784912109 36.67819431899474, -4.448604583740234 36.67530313283176))",C:\Users\dante\Documents\Mun\CMSC6950\Final_Proyect\CometTS/VIIRSData/SVDNB_npp_20190301-20190331_75N060W_vcmcfg_v10_c201904071900\/SVDNB_npp_20190301-20190331_75N060W_vcmcfg_v10_c201904071900.avg_rade9h.tif,137.1699981689453,72.8516216587376,78.45999908447266,7.420000076293945,45.58000183105469,96.5199966430664,31.824538058445224,15.0
2,1,185,2019-04-01,"POLYGON ((-4.448604583740234 36.67530313283176, -4.425430297851563 36.7116415694398, -4.393844604492188 36.72264982582377, -4.360542297363281 36.71893471565171, -4.361057281494141 36.72884127678673, -4.424571990966797 36.75731552125011, -4.458732604980469 36.71288007703219, -4.463710784912109 36.67819431899474, -4.448604583740234 36.67530313283176))",C:\Users\dante\Documents\Mun\CMSC6950\Final_Proyect\CometTS/VIIRSData/SVDNB_npp_20190401-20190430_75N060W_vcmslcfg_v10_c201905191000\/SVDNB_npp_20190401-20190430_75N060W_vcmcfg_v10_c201905191000.avg_rade9h.tif,132.5399932861328,68.10643239665676,71.18000030517578,6.190000057220459,39.86000061035156,89.38999938964844,29.24157093238109,15.0
